userid,score,City,Gender,Age,Objects,Balance,Products,estimated_salary
15827497,554,Рыбинск,Ж,46,7,87603.35,3,96929.24
15811095,534,Ярославль,М,36,4,120037.96,1,36275.94
15848505,656,Рыбинск,М,33,4,,2,116706.0
15762244,575,Ростов Великий,М,49,7,121205.15,4,168080.53
15651747,480,Рыбинск,М,47,8,75408.33,1,25887.89
15745842,575,Ярославль,М,40,5,,2,122488.59
15669531,672,Ярославль,Ж,40,3,,1,113171.61
15816467,758,Рыбинск,Ж,35,5,,2,100365.51
15798932,682,Ярославль,М,50,6,121818.84,2,124151.37
15730639,501,Ярославль,Ж,29,8,,2,112664.24
15820335,746,Ростов Великий,М,34,6,141806.0,2,183494.87
15797313,556,Ярославль,Ж,51,8,61354.14,1,198810.65
15626849,823,Ростов Великий,Ж,53,4,124954.94,1,131259.6
15712325,491,Ростов Великий,Ж,68,1,95039.12,1,116471.14
15675529,638,Ярославль,Ж,29,9,103417.74,1,15336.4
15753866,734,Ярославль,М,45,2,,2,99593.28
15657990,555,Ярославль,М,40,10,43028.77,1,170514.21
15763319,745,Ростов Великий,Ж,44,0,119638.21,1,34265.08
15823168,728,Ярославль,М,37,3,122689.51,2,106977.53
15715959,626,Ярославль,М,44,10,,2,164287.86
15850725,681,Ростов Великий,М,37,8,73179.34,2,25292.53
15803904,478,Ярославль,Ж,38,4,171913.87,1,51820.87
15694008,709,Ярославль,М,38,5,,2,81452.29
15855568,562,Ростов Великий,М,33,8,92659.2,2,1354.25
15723253,769,Ростов Великий,Ж,34,7,137239.17,1,71379.92
15793305,684,Ростов Великий,Ж,46,3,102955.14,2,154137.33
15733479,536,Ярославль,Ж,61,8,65190.29,1,64308.49
15670477,631,Ростов Великий,Ж,29,2,96863.52,2,31613.35
15754857,657,Рыбинск,М,34,5,154983.98,1,27738.01
15848165,699,Ростов Великий,М,59,3,106819.65,1,163570.25
15857659,606,Рыбинск,М,38,7,128578.52,1,193878.51
15631966,612,Ярославль,Ж,63,2,126473.33,1,147545.65
15818226,660,Ярославль,Ж,38,5,110570.78,2,195906.59
15792463,829,Рыбинск,М,50,7,,2,178458.86
15661974,567,Рыбинск,М,29,8,,2,156125.72
15636204,850,Ярославль,Ж,33,3,,2,11159.19
15761190,712,Рыбинск,Ж,44,2,,2,45738.94
15832234,562,Ярославль,М,30,3,111099.79,2,140650.19
15787427,755,Ярославль,Ж,29,3,,3,4733.94
15751025,793,Рыбинск,М,25,3,100913.57,1,10579.72
15833148,471,Рыбинск,М,26,8,,2,179655.87
15784152,707,Ярославль,М,42,2,16893.59,1,77502.56
15641630,784,Рыбинск,М,38,10,122267.85,1,145759.93
15706030,703,Ярославль,М,32,1,125685.79,1,56246.72
15615464,704,Рыбинск,М,36,8,127397.34,1,151335.24
15749465,662,Ярославль,М,38,0,105271.56,1,179833.45
15717169,636,Ростов Великий,Ж,28,2,115265.14,1,191627.85
15683906,640,Рыбинск,М,36,4,,1,173016.46
15849020,739,Рыбинск,М,31,1,,2,58469.75
15733694,767,Ростов Великий,М,23,2,139542.82,1,28038.28
15649122,753,Ростов Великий,Ж,46,3,111512.75,3,159576.75
15725058,714,Ярославль,М,37,9,148466.93,2,151280.96
15622651,707,Ярославль,М,29,4,,2,139953.94
15724664,577,Ярославль,Ж,35,4,108155.49,1,105407.79
15776741,633,Ярославль,Ж,42,1,,2,56865.62
15693168,849,Ростов Великий,М,41,10,84622.13,1,198072.16
15635314,614,Рыбинск,Ж,41,7,146997.64,2,137791.18
15713979,558,Ярославль,Ж,47,9,,2,103787.28
15818445,832,Ярославль,Ж,27,10,98590.25,1,30912.89
15745367,567,Ярославль,Ж,26,2,,2,78651.55
15645018,587,Ростов Великий,Ж,45,8,134980.74,1,123309.57
15760615,712,Рыбинск,Ж,79,5,108078.56,1,174118.93
15783614,655,Рыбинск,Ж,29,9,,2,85736.26
15837204,641,Ярославль,Ж,42,6,,2,121138.77
15816013,676,Ярославль,М,35,5,106836.67,2,84199.78
15615393,472,Ярославль,М,29,8,102490.27,1,181224.56
15843031,644,Ростов Великий,М,34,9,112746.54,2,141230.07
15715133,598,Ярославль,М,38,0,125487.89,1,158111.71
15727657,792,Рыбинск,М,25,8,142862.21,1,130639.01
15763412,700,Ярославль,Ж,37,7,,2,17040.82
15774565,616,Ярославль,М,34,10,,2,25662.27
15775408,743,Рыбинск,М,35,6,79388.33,1,193360.69
15735142,427,Ярославль,М,37,5,,2,121485.1
15807141,731,Ярославль,М,29,10,,2,162452.65
15800273,610,Ярославль,Ж,31,6,107784.65,1,141137.53
15836043,724,Рыбинск,Ж,41,4,142880.28,3,185541.2
15703415,653,Рыбинск,Ж,38,9,149571.94,1,118383.18
15709592,774,Ярославль,М,49,1,142767.39,1,8214.41
15730108,547,Ростов Великий,М,49,8,121537.71,2,46521.45
15710025,719,Рыбинск,М,50,2,,2,10772.13
15667377,740,Рыбинск,М,43,9,,1,199290.68
15777346,543,Ярославль,М,42,4,89838.71,3,85983.54
15674618,688,Ростов Великий,М,45,9,103399.87,1,129870.93
15685445,474,Ярославль,Ж,30,9,,2,63158.22
15853762,505,Ростов Великий,М,43,5,136855.94,2,171070.52
15639039,688,Ярославль,Ж,39,0,,2,53222.15
15829991,650,Ростов Великий,Ж,55,2,140891.46,3,179834.45
15659902,610,Ярославль,М,37,0,,1,114514.64
15785178,705,Рыбинск,Ж,46,5,89364.91,1,139162.15
15801428,669,Ярославль,Ж,29,7,146011.4,1,50249.16
15610974,650,Рыбинск,М,20,8,,2,113469.65
15773089,550,Ростов Великий,М,29,9,145294.08,2,147484.13
15774291,595,Ростов Великий,Ж,45,9,106000.12,1,191448.96
15625140,572,Рыбинск,Ж,26,5,,2,119381.41
15764198,622,Рыбинск,Ж,58,2,,2,33277.31
15675635,662,Рыбинск,М,20,9,104508.77,2,73107.53
15851262,783,Ростов Великий,Ж,58,3,127539.3,1,96590.39
15737085,714,Рыбинск,М,44,7,,1,6923.11
15761201,671,Ростов Великий,М,51,3,96891.46,1,176403.33
15725731,600,Ярославль,Ж,32,1,78535.25,1,64349.6
15627512,847,Рыбинск,Ж,37,9,112712.17,1,116097.26
15820508,650,Рыбинск,М,55,9,119618.42,1,29861.13
15618892,710,Рыбинск,Ж,28,6,,1,48426.98
15689492,682,Ярославль,Ж,33,8,74963.5,1,32770.56
15785622,642,Ярославль,М,26,1,138023.79,2,117060.2
15628871,536,Рыбинск,Ж,28,4,,1,136197.65
15658888,754,Ярославль,Ж,47,1,185513.67,1,27438.83
15764196,678,Ярославль,М,60,8,185648.56,1,192156.54
15770053,533,Ростов Великий,Ж,49,1,102286.6,3,69409.37
15692272,741,Ростов Великий,М,38,4,128015.83,1,58440.43
15797665,757,Ярославль,М,31,10,39539.39,2,192519.39
15614787,721,Ярославль,М,40,3,,1,144874.67
15710878,700,Ярославль,М,37,3,77608.46,2,175373.46
15743912,663,Ярославль,М,26,5,141462.13,1,440.2
15751158,677,Рыбинск,Ж,35,0,,2,76637.38
15698368,655,Ярославль,М,27,2,131691.33,1,49480.66
15787342,832,Рыбинск,М,29,8,93833.86,1,10417.87
15654876,721,Рыбинск,Ж,46,7,137933.39,1,67976.57
15698822,542,Рыбинск,М,54,8,105770.14,1,140929.98
15698034,654,Рыбинск,Ж,54,5,,2,47139.06
15687532,821,Рыбинск,Ж,38,8,,2,126241.4
15768986,508,Ярославль,Ж,38,3,166328.65,2,22614.19
15807168,588,Ростов Великий,Ж,42,2,164307.77,1,48498.19
15674457,691,Ростов Великий,М,38,9,163965.69,2,103511.26
15750215,664,Ярославль,М,40,7,125608.72,1,122073.48
15622562,439,Ярославль,Ж,66,9,,1,65535.56
15710840,479,Рыбинск,М,37,6,118433.94,1,160060.9
15684340,850,Ярославль,Ж,55,10,98488.08,1,155879.57
15629976,518,Ярославль,М,40,4,,2,194416.58
15723503,717,Ростов Великий,Ж,64,10,98362.35,2,21630.21
15644330,698,Ярославль,Ж,51,6,144237.91,4,157143.61
15632705,850,Ярославль,М,34,6,,1,52796.31
15746464,700,Рыбинск,М,47,4,,1,121798.52
15660526,626,Ярославль,Ж,29,4,105767.28,2,41104.82
15705236,774,Рыбинск,М,32,9,,2,10604.48
15821262,719,Рыбинск,Ж,48,5,,2,78563.66
15713320,646,Рыбинск,М,31,2,,1,170821.43
15790805,485,Ярославль,Ж,25,3,134467.26,1,113266.09
15723333,784,Ростов Великий,М,38,1,138515.02,1,171768.76
15671728,850,Ростов Великий,М,32,2,128647.98,2,54416.18
15762360,669,Ярославль,Ж,38,9,121858.98,1,130755.34
15855503,731,Рыбинск,М,70,3,,2,141180.66
15731937,721,Ярославль,Ж,49,1,120108.56,1,183421.76
15657452,515,Ярославль,Ж,37,0,196853.62,1,132770.11
15726354,774,Ярославль,Ж,35,3,121418.62,1,24400.37
15842367,585,Рыбинск,М,36,10,,2,180318.6
15734995,695,Ярославль,Ж,29,9,,2,111565.45
15633702,729,Ростов Великий,Ж,42,4,97495.8,2,2002.5
15699162,713,Ярославль,Ж,42,3,,2,82565.01
15717992,555,Рыбинск,М,33,5,127343.4,1,121789.3
15793921,699,Рыбинск,Ж,50,0,158633.61,1,193785.87
15832318,587,Ярославль,М,55,9,,1,64593.07
15693839,762,Рыбинск,Ж,69,9,183744.98,1,196993.69
15715035,510,Ярославль,М,44,6,,2,175518.31
15814986,842,Рыбинск,М,46,9,,1,17268.02
15806658,608,Ярославль,М,31,7,79962.92,2,60901.72
15676606,850,Ярославль,Ж,36,10,,2,100750.03
15667059,642,Ярославль,М,36,4,,2,195224.91
15731348,850,Ярославль,М,33,7,140956.99,1,3510.18
15737380,455,Рыбинск,Ж,43,6,,1,81250.79
15629910,726,Ярославль,М,29,7,,2,91844.14
15622295,544,Рыбинск,М,30,8,145241.63,1,80676.83
15818166,651,Ростов Великий,М,31,7,138008.06,2,129912.74
15666431,814,Ярославль,Ж,31,4,,2,142029.17
15803585,537,Ярославль,М,39,2,,2,137651.6
15855831,553,Ярославль,М,37,2,,2,33877.29
15748017,800,Рыбинск,М,38,9,,1,78744.39
15855330,791,Ярославль,М,34,7,,2,96734.46
15669058,699,Рыбинск,Ж,29,9,127570.93,2,164756.81
15765841,756,Ярославль,Ж,28,6,,1,164394.65
15631185,591,Рыбинск,Ж,27,5,107812.67,1,162501.83
15837585,850,Ростов Великий,М,22,7,91560.58,2,10541.38
15662736,760,Ростов Великий,М,34,6,121303.77,2,59325.21
15842456,569,Рыбинск,М,43,8,161546.68,2,178187.28
15754023,661,Рыбинск,Ж,35,5,128415.45,1,142626.49
15655838,670,Ярославль,Ж,31,2,57530.06,1,181893.31
15664176,694,Ярославль,М,38,1,,2,156858.2
15719882,728,Ярославль,Ж,28,4,142243.54,2,33074.51
15843905,764,Ростов Великий,Ж,39,9,138341.51,1,50072.94
15765161,639,Ярославль,М,32,9,,2,111340.36
15725157,683,Ярославль,Ж,30,2,,2,100496.84
15734646,663,Рыбинск,М,30,4,,3,101371.05
15764515,826,Рыбинск,М,41,5,146466.46,2,180934.67
15622284,735,Рыбинск,М,36,5,,2,105152.17
15723811,682,Ярославль,Ж,58,1,,1,706.5
15650620,663,Ярославль,Ж,39,8,,2,101168.9
15810493,562,Рыбинск,Ж,29,9,120307.58,1,6795.61
15834286,696,Ярославль,М,27,4,87637.26,2,196111.35
15701325,850,Рыбинск,М,38,2,94652.04,1,171960.76
15713558,719,Ярославль,Ж,22,7,114415.84,1,177497.4
15672480,804,Ярославль,Ж,71,8,,2,147995.96
15703504,604,Ярославль,М,40,1,84315.02,1,36209.1
15769046,782,Рыбинск,Ж,27,3,,2,143614.01
15684034,512,Ростов Великий,М,42,9,93955.83,2,14828.54
15668411,569,Ярославль,М,36,1,67087.69,1,154775.7
15756090,597,Ростов Великий,Ж,22,6,101528.61,1,70529.0
15676602,753,Ростов Великий,М,30,1,110824.52,1,57896.27
15746967,430,Ярославль,Ж,33,8,,1,69759.91
15778136,756,Ярославль,М,28,8,179960.2,1,89938.08
15675562,493,Ярославль,М,38,3,134006.77,1,89578.32
15793758,777,Ростов Великий,Ж,37,10,121532.17,2,73464.88
15707473,779,Рыбинск,Ж,38,7,,2,138542.87
15723862,702,Рыбинск,Ж,38,2,,1,161888.63
15781690,551,Ярославль,М,35,7,129717.3,2,86937.2
15704999,749,Ростов Великий,М,22,4,94762.16,2,42241.54
15664347,742,Ростов Великий,М,55,5,155196.17,1,121207.66
15826488,752,Ростов Великий,М,29,4,129514.99,1,102930.46
15752210,740,Ростов Великий,Ж,57,3,113386.36,2,65121.63
15744016,576,Ярославль,М,24,3,,1,78498.04
15713840,637,Рыбинск,М,43,3,172196.23,1,104769.96
15839170,724,Ярославль,М,28,5,97612.12,1,96498.14
15824241,685,Ярославль,М,20,4,104719.94,2,38691.34
15668555,625,Ярославль,Ж,38,7,,1,164804.02
15795910,571,Ростов Великий,М,37,9,139592.98,3,104152.65
15696803,584,Рыбинск,Ж,29,4,,2,88866.92
15767455,550,Ярославль,Ж,22,7,139096.85,1,129890.94
15667431,662,Рыбинск,Ж,72,7,140301.72,1,179258.67
15760952,803,Рыбинск,М,43,3,,1,72051.44
15629036,615,Ярославль,М,66,7,,2,74580.8
15826085,481,Рыбинск,М,39,1,111233.09,1,123995.15
15768503,701,Ярославль,М,23,3,,2,38960.59
15834661,751,Ярославль,М,29,10,147737.63,1,94951.27
15836321,675,Ярославль,М,35,8,,2,56642.97
15619377,733,Ростов Великий,М,40,5,125725.02,2,50783.1
15792255,822,Ярославль,М,38,6,128289.7,3,9149.96
15727696,559,Ярославль,Ж,46,5,,1,21006.1
15634022,731,Ростов Великий,Ж,49,4,88826.07,1,33759.41
15711059,678,Ярославль,Ж,41,1,143443.61,1,196622.28
15651264,645,Ярославль,Ж,68,9,,4,176353.87
15687920,701,Ярославль,М,29,2,,2,176943.59
15745302,554,Рыбинск,М,26,8,149134.46,1,177966.24
15703576,723,Ярославль,М,30,3,124119.54,1,162198.32
15793547,766,Ростов Великий,М,44,3,116822.7,1,197643.24
15776578,597,Ярославль,Ж,24,1,103219.47,1,60420.07
15624262,574,Ярославль,М,41,1,,2,70550.0
15705487,655,Ростов Великий,Ж,40,0,81954.6,1,198798.44
15727055,780,Ростов Великий,Ж,37,10,95196.26,1,126310.39
15744926,672,Рыбинск,М,43,5,,2,64515.5
15631253,717,Ярославль,М,38,7,,2,158580.05
15844599,521,Ярославль,Ж,32,2,136555.01,2,129353.21
15627007,633,Ярославль,М,59,5,,1,137273.97
15743102,669,Ярославль,М,39,3,119452.03,1,171575.54
15846774,740,Ярославль,М,44,9,,1,96528.0
15763556,462,Ростов Великий,Ж,24,9,69881.09,2,64421.02
15786495,619,Ярославль,М,39,5,,2,158444.61
15792683,665,Ярославль,Ж,44,7,,2,66548.58
15713232,655,Рыбинск,Ж,27,9,,2,108008.05
15789400,463,Рыбинск,М,20,8,204223.03,1,128268.39
15788269,799,Ярославль,Ж,63,1,110314.21,2,37464.0
15804233,713,Рыбинск,Ж,48,1,163760.82,1,157381.14
15671336,807,Ростов Великий,Ж,31,1,141069.18,3,194257.11
15669738,728,Ярославль,М,38,1,115934.74,1,139059.05
15657371,582,Ярославль,М,52,2,151457.88,1,40893.61
15774017,704,Ростов Великий,Ж,35,3,154206.07,2,40261.49
15856758,714,Ярославль,Ж,26,9,89928.99,1,46203.31
15701930,628,Ярославль,М,30,8,89182.09,1,13126.9
15787766,809,Ростов Великий,М,41,1,79706.25,2,165675.01
15734553,547,Рыбинск,Ж,44,5,,3,5459.07
15750224,560,Ярославль,Ж,27,5,,2,131919.48
15827436,811,Ярославль,М,31,7,117799.28,1,182372.35
15753133,584,Ярославль,М,26,4,,2,147600.54
15730384,691,Ярославль,М,28,1,,2,92865.41
15775017,680,Ростов Великий,М,34,6,146422.22,1,67142.97
15649966,588,Ростов Великий,М,33,9,150186.22,2,65611.01
15610366,721,Ростов Великий,М,40,6,100275.88,1,138564.48
15630243,850,Ярославль,М,47,6,,1,187391.02
15776640,529,Ярославль,М,32,9,147493.89,1,33656.35
15752247,622,Ярославль,М,43,8,,2,100618.17
15622352,683,Ярославль,Ж,42,8,,2,198134.9
15737588,575,Ярославль,М,29,4,121823.4,2,50368.87
15632660,577,Рыбинск,Ж,40,1,,2,108787.0
15842036,510,Ростов Великий,М,31,0,113688.63,1,33099.41
15774066,652,Рыбинск,Ж,40,7,100471.34,1,124550.88
15736865,569,Ростов Великий,Ж,28,3,100032.52,1,5159.21
15663108,687,Рыбинск,М,31,3,,2,48228.1
15787358,822,Ярославль,М,32,8,116358.0,1,108798.36
15842551,656,Ростов Великий,Ж,23,4,163549.63,1,21085.12
15801986,745,Ростов Великий,М,51,3,99183.9,1,28922.25
15775379,386,Рыбинск,Ж,53,1,131955.07,1,62514.65
15733276,684,Рыбинск,Ж,41,1,134177.06,1,177506.66
15845814,635,Рыбинск,Ж,38,1,,2,90605.05
15694916,582,Ярославль,М,30,2,,2,132029.95
15783931,613,Рыбинск,М,19,5,,1,176903.35
15786226,795,Ростов Великий,Ж,56,9,94348.94,1,29239.29
15618246,659,Ярославль,Ж,32,2,155584.21,1,153662.88
15775346,745,Ярославль,Ж,28,6,,2,154389.18
15645645,604,Рыбинск,Ж,41,10,,2,166224.39
15776794,509,Ростов Великий,М,32,9,170661.47,1,21646.2
15844524,706,Ростов Великий,Ж,29,6,185544.36,1,171037.63
15745198,619,Рыбинск,Ж,44,6,52831.13,1,112649.22
15726152,572,Ростов Великий,М,51,8,97750.07,3,193014.26
15836923,695,Ярославль,М,36,6,114007.5,2,118120.88
15835725,543,Ярославль,Ж,71,1,104308.77,1,25650.04
15656470,640,Ярославль,Ж,33,6,84719.13,2,113048.79
15648913,672,Ярославль,М,39,2,,2,87372.49
15679436,701,Ярославль,М,39,9,140236.98,1,146651.99
15688502,634,Рыбинск,М,25,9,,2,8227.91
15714081,531,Рыбинск,Ж,42,6,75302.85,2,57034.35
15695205,699,Ярославль,М,27,1,,2,93003.21
15792374,605,Ярославль,Ж,51,9,104760.82,1,165574.54
15771442,534,Ярославль,Ж,49,7,,1,13566.48
15778175,449,Рыбинск,Ж,31,1,113693.0,1,82796.29
15821432,684,Рыбинск,Ж,36,5,174180.39,1,119830.08
